time	V(rc)
Step Information: Cap=100f  (Run: 1/10)
5.157230436158709e-011	1.552104e-002
5.457230436158709e-011	1.657836e-002
5.757230436158709e-011	1.762433e-002
6.057230436158709e-011	1.865510e-002
6.357230436158710e-011	1.966793e-002
6.657230436158710e-011	2.066103e-002
6.957230436158710e-011	2.163273e-002
7.257230436158710e-011	2.258122e-002
7.557230436158711e-011	2.350443e-002
7.857230436158711e-011	2.440003e-002
8.157230436158711e-011	2.526525e-002
8.457230436158711e-011	2.609685e-002
8.757230436158712e-011	2.690018e-002
8.794730436158711e-011	2.699769e-002
8.869730436158711e-011	2.718788e-002
9.019730436158711e-011	2.756284e-002
9.057230436158711e-011	2.765501e-002
9.132230436158710e-011	2.783667e-002
9.150980436158711e-011	2.788167e-002
9.188480436158711e-011	2.797065e-002
9.263480436158710e-011	2.814685e-002
9.413480436158710e-011	2.849659e-002
9.713480436158710e-011	2.919227e-002
1.000000000000000e-010	2.985391e-002
1.003000000000000e-010	2.992276e-002
1.009000000000000e-010	3.006026e-002
1.021000000000000e-010	3.033432e-002
1.045000000000000e-010	3.087853e-002
1.093000000000000e-010	3.195163e-002
1.189000000000000e-010	3.406460e-002
1.297000000000001e-010	3.636285e-002
1.471000000000001e-010	3.990751e-002
1.525000000000001e-010	4.097034e-002
1.549000000000001e-010	4.143687e-002
1.597000000000001e-010	4.236326e-002
1.693000000000001e-010	4.420571e-002
3.037000000000001e-010	6.949846e-002
4.573000000000001e-010	9.750852e-002
6.526125000000001e-010	1.320128e-001
8.479250000000001e-010	1.652502e-001
1.043237500000000e-009	1.972178e-001
1.433862500000000e-009	2.576157e-001
1.824487500000000e-009	3.137037e-001
2.215112500000000e-009	3.659126e-001
2.801049999999999e-009	4.377595e-001
3.386987499999999e-009	5.027857e-001
3.972924999999998e-009	5.618788e-001
4.558862499999997e-009	6.157788e-001
5.340112499999996e-009	6.806276e-001
6.121362499999996e-009	7.385564e-001
6.902612499999995e-009	7.905520e-001
7.683862499999994e-009	8.374225e-001
8.660424999999993e-009	8.898109e-001
9.636987499999992e-009	9.362957e-001
1.061354999999999e-008	9.777391e-001
1.159011249999999e-008	1.014845e+000
1.256667499999999e-008	1.048192e+000
1.373854999999999e-008	1.083923e+000
1.491042499999999e-008	1.115621e+000
1.608229999999999e-008	1.143852e+000
1.725417500000000e-008	1.169081e+000
1.862136250000001e-008	1.195235e+000
1.998855000000002e-008	1.218341e+000
2.135573750000003e-008	1.238821e+000
2.272292500000004e-008	1.257026e+000
2.428542500000006e-008	1.275422e+000
2.584792500000007e-008	1.291597e+000
2.741042500000008e-008	1.305856e+000
2.897292500000009e-008	1.318455e+000
3.073073750000009e-008	1.330912e+000
3.248855000000007e-008	1.341799e+000
3.424636250000005e-008	1.351333e+000
3.600417500000004e-008	1.359695e+000
3.795730000000002e-008	1.367802e+000
3.991042500000000e-008	1.374834e+000
4.186354999999998e-008	1.380941e+000
4.381667499999996e-008	1.386253e+000
4.576979999999994e-008	1.390877e+000
4.791823749999992e-008	1.395280e+000
5.006667499999990e-008	1.399068e+000
5.221511249999988e-008	1.402330e+000
5.436354999999986e-008	1.405140e+000
5.670729999999984e-008	1.407766e+000
5.905104999999982e-008	1.410002e+000
6.159011249999986e-008	1.412051e+000
6.412917499999993e-008	1.413774e+000
6.686354999999999e-008	1.415325e+000
6.959792500000006e-008	1.416613e+000
7.252761250000013e-008	1.417752e+000
7.565261250000021e-008	1.418742e+000
7.897292500000029e-008	1.419588e+000
8.268386250000038e-008	1.420334e+000
8.678542500000048e-008	1.420969e+000
9.127761250000059e-008	1.421489e+000
9.635573750000071e-008	1.421916e+000
9.990000000000000e-008	1.422139e+000
9.990050487483065e-008	1.421942e+000
9.990151462449196e-008	1.421548e+000
9.990353412381455e-008	1.420754e+000
9.990757312245973e-008	1.419151e+000
9.991565111975010e-008	1.415915e+000
9.993180711433084e-008	1.409411e+000
9.994092795150562e-008	1.405737e+000
9.994792818630330e-008	1.403103e+000
9.995235316459363e-008	1.402060e+000
9.995835251603269e-008	1.401648e+000
9.996232362629563e-008	1.401586e+000
9.999373088629118e-008	1.401097e+000
1.000000000000000e-007	1.400999e+000
1.000035894011423e-007	1.400943e+000
1.000107682034270e-007	1.400831e+000
1.127261322719682e-007	1.216266e+000
1.254214447719685e-007	1.056251e+000
1.381167572719688e-007	9.172888e-001
1.508120697719691e-007	7.966085e-001
1.635073822719694e-007	6.918051e-001
1.762026947719697e-007	6.007898e-001
1.888980072719700e-007	5.217487e-001
1.998355072719703e-007	4.620431e-001
2.000000000000000e-007	4.611989e-001
Step Information: Cap=1p  (Run: 10/10)
0.000000000000000e+000	-7.010943e-011
1.953124965725918e-017	2.836725e-009
3.906249931451836e-017	5.743561e-009
1.132812480121033e-015	1.685299e-007
2.265624960242065e-015	3.371373e-007
3.320312441734061e-015	4.941234e-007
4.960937412943832e-015	7.383368e-007
6.601562384153603e-015	9.825659e-007
9.179687338911815e-015	1.366386e-006
1.183593729229906e-014	1.761878e-006
1.574218722375090e-014	2.343560e-006
2.011718714697696e-014	2.995148e-006
2.667968703181604e-014	3.972743e-006
3.542968687826815e-014	5.276601e-006
4.355468673568797e-014	6.487752e-006
5.855468647246302e-014	8.724728e-006
7.480468618730266e-014	1.114975e-005
1.048046856608528e-013	1.563086e-005
1.373046850905320e-013	2.049221e-005
1.973046840376322e-013	2.948446e-005
2.973046822827993e-013	4.452799e-005
4.073046803524830e-013	6.116096e-005
5.073046785976500e-013	7.635147e-005
5.473046778957168e-013	8.245614e-005
6.273046764918504e-013	9.469355e-005
6.473046761408838e-013	9.776443e-005
6.873046754389506e-013	1.040077e-004
7.673046740350842e-013	1.168512e-004
7.873046736841176e-013	1.202202e-004
7.923046735963759e-013	1.210999e-004
8.048046733770218e-013	1.233421e-004
8.098046732892801e-013	1.242712e-004
8.223046730699260e-013	1.266380e-004
8.285546729602490e-013	1.278549e-004
8.360546728286365e-013	1.293369e-004
8.398046727628303e-013	1.300833e-004
8.460546726531532e-013	1.313298e-004
8.485546726092824e-013	1.318279e-004
8.535546725215407e-013	1.328173e-004
8.635546723460574e-013	1.347543e-004
8.835546719950908e-013	1.384659e-004
9.235546712931576e-013	1.454565e-004
1.003554669889291e-012	1.587768e-004
1.023554669538325e-012	1.620040e-004
1.063554668836391e-012	1.683373e-004
1.143554667432525e-012	1.809571e-004
1.163554667081558e-012	1.841061e-004
1.203554666379625e-012	1.904029e-004
1.283554664975759e-012	2.030083e-004
1.443554662168026e-012	2.283205e-004
1.583554659711260e-012	2.505869e-004
1.723554657254494e-012	2.729599e-004
1.863554654797728e-012	2.954353e-004
1.983554652691928e-012	3.147774e-004
2.073554651112578e-012	3.293311e-004
2.158554649620970e-012	3.431102e-004
2.228554648392587e-012	3.544840e-004
2.298554647164204e-012	3.658816e-004
2.368554645935821e-012	3.773038e-004
2.438554644707438e-012	3.887516e-004
2.508554643479055e-012	4.002262e-004
2.578554642250672e-012	4.117290e-004
2.648554641022288e-012	4.232615e-004
2.718554639793905e-012	4.348254e-004
2.788554638565522e-012	4.464224e-004
2.858554637337139e-012	4.580544e-004
2.963554635494565e-012	4.755716e-004
3.053554633915215e-012	4.906565e-004
3.173554631809415e-012	5.108686e-004
3.313554629352649e-012	5.346026e-004
3.453554626895883e-012	5.585048e-004
3.653554623386217e-012	5.929572e-004
3.793554620929451e-012	6.172837e-004
3.893554619174618e-012	6.347707e-004
3.933554618472684e-012	6.418128e-004
4.013554617068818e-012	6.561681e-004
4.173554614261085e-012	6.858454e-004
4.213554613559152e-012	6.936671e-004
4.223554613383669e-012	6.957147e-004
4.243554613032702e-012	6.998754e-004
4.248554612944961e-012	7.009336e-004
4.258554612769477e-012	7.030923e-004
4.278554612418511e-012	7.074639e-004
4.283554612330769e-012	7.085705e-004
4.296054612111415e-012	7.113640e-004
4.311054611848190e-012	7.147442e-004
4.318554611716577e-012	7.164383e-004
4.328554611541094e-012	7.186890e-004
4.348554611190128e-012	7.231186e-004
4.388554610488194e-012	7.316468e-004
4.468554609084328e-012	7.477643e-004
4.628554606276595e-012	7.785494e-004
4.668554605574662e-012	7.860214e-004
4.748554604170796e-012	8.007233e-004
4.768554603819829e-012	8.043884e-004
4.808554603117896e-012	8.117015e-004
4.888554601714029e-012	8.263185e-004
4.908554601363063e-012	8.299716e-004
5.028554599257263e-012	8.519011e-004
5.188554596449530e-012	8.812107e-004
5.448554591886965e-012	9.290823e-004
5.648554588377299e-012	9.661348e-004
5.888554584165699e-012	1.010866e-003
6.068554581007000e-012	1.044624e-003
6.308554576795401e-012	1.089912e-003
6.488554573636701e-012	1.124110e-003
6.728554569425102e-012	1.170018e-003
6.908554566266403e-012	1.204709e-003
7.148554562054804e-012	1.251314e-003
7.328554558896104e-012	1.286565e-003
7.468554556439338e-012	1.314167e-003
7.568554554684505e-012	1.333988e-003
7.608554553982572e-012	1.341957e-003
7.688554552578706e-012	1.357984e-003
7.848554549770973e-012	1.390273e-003
7.888554549069040e-012	1.398438e-003
7.968554547665173e-012	1.415138e-003
8.128554544857440e-012	1.449396e-003
8.168554544155507e-012	1.458242e-003
8.178554543980024e-012	1.460508e-003
8.198554543629057e-012	1.465092e-003
8.248554542751641e-012	1.476718e-003
8.268554542400674e-012	1.481466e-003
8.273554542312932e-012	1.482659e-003
8.283554542137449e-012	1.485056e-003
8.303554541786483e-012	1.489865e-003
8.308554541698741e-012	1.491070e-003
8.318554541523258e-012	1.493483e-003
8.338554541172291e-012	1.498292e-003
8.378554540470358e-012	1.507771e-003
8.458554539066491e-012	1.526180e-003
8.618554536258759e-012	1.561975e-003
8.658554535556825e-012	1.570710e-003
8.738554534152959e-012	1.587847e-003
8.898554531345226e-012	1.621852e-003
8.938554530643293e-012	1.630298e-003
9.018554529239427e-012	1.647121e-003
9.038554528888460e-012	1.651322e-003
9.078554528186527e-012	1.659718e-003
9.178554526431694e-012	1.680699e-003
9.318554523974928e-012	1.710077e-003
9.458554521518161e-012	1.739501e-003
9.638554518359462e-012	1.777440e-003
9.878554514147863e-012	1.828260e-003
1.005855451098916e-011	1.866601e-003
1.019855450853240e-011	1.896571e-003
1.029855450677756e-011	1.918065e-003
1.033855450607563e-011	1.926695e-003
1.041855450467177e-011	1.944016e-003
1.057855450186403e-011	1.979018e-003
1.089855449624857e-011	2.049978e-003
1.097855449484470e-011	2.068103e-003
1.113855449203697e-011	2.105095e-003
1.117855449133503e-011	2.114509e-003
1.127855448958020e-011	2.138463e-003
1.131855448887827e-011	2.148221e-003
1.139855448747440e-011	2.167822e-003
1.141855448712344e-011	2.172733e-003
1.145855448642150e-011	2.182558e-003
1.153855448501764e-011	2.202121e-003
1.169855448220990e-011	2.240769e-003
1.201855447659444e-011	2.317029e-003
1.209855447519057e-011	2.335866e-003
1.225855447238284e-011	2.373244e-003
1.229855447168090e-011	2.382565e-003
1.237855447027704e-011	2.401162e-003
1.253855446746931e-011	2.438318e-003
1.257855446676737e-011	2.447600e-003
1.265855446536351e-011	2.466157e-003
1.281855446255577e-011	2.503280e-003
1.285855446185384e-011	2.512565e-003
1.293855446044997e-011	2.531154e-003
1.309855445764224e-011	2.568369e-003
1.321855445553644e-011	2.596353e-003
1.341855445202678e-011	2.643112e-003
1.365855444781518e-011	2.699536e-003
1.369855444711324e-011	2.708972e-003
1.377855444570938e-011	2.727905e-003
1.393855444290164e-011	2.765983e-003
1.425855443728618e-011	2.843234e-003
1.489855442605525e-011	3.000438e-003
1.505855442324751e-011	3.040526e-003
1.537855441763205e-011	3.121904e-003
1.601855440640112e-011	3.285580e-003
1.729855438393926e-011	3.617146e-003
1.985855433901553e-011	4.296704e-003
2.285855433901553e-011	5.120092e-003
2.585855433901553e-011	5.973261e-003
2.885855433901553e-011	6.853678e-003
3.185855433901553e-011	7.757311e-003
3.485855433901553e-011	8.680108e-003
3.785855433901553e-011	9.618122e-003
4.085855433901554e-011	1.056753e-002
4.385855433901554e-011	1.152460e-002
4.685855433901554e-011	1.248560e-002
4.985855433901554e-011	1.344676e-002
5.285855433901555e-011	1.440418e-002
5.585855433901555e-011	1.535385e-002
5.885855433901555e-011	1.629190e-002
6.185855433901555e-011	1.721521e-002
6.485855433901556e-011	1.812167e-002
6.785855433901556e-011	1.900975e-002
7.085855433901556e-011	1.987787e-002
7.385855433901556e-011	2.072427e-002
7.685855433901557e-011	2.154704e-002
7.985855433901557e-011	2.234396e-002
8.285855433901557e-011	2.311239e-002
8.585855433901557e-011	2.384915e-002
8.885855433901558e-011	2.455915e-002
8.923355433901558e-011	2.464514e-002
8.998355433901557e-011	2.481251e-002
9.148355433901557e-011	2.514211e-002
9.185855433901557e-011	2.522330e-002
9.195230433901557e-011	2.524336e-002
9.213980433901557e-011	2.528325e-002
9.251480433901557e-011	2.536260e-002
9.326480433901557e-011	2.552062e-002
9.476480433901557e-011	2.583538e-002
9.776480433901557e-011	2.646193e-002
1.000000000000000e-010	2.692677e-002
1.009000000000000e-010	2.711261e-002
1.021000000000000e-010	2.735936e-002
1.045000000000000e-010	2.784908e-002
1.093000000000000e-010	2.881373e-002
1.189000000000000e-010	3.071101e-002
1.381000000000001e-010	3.432063e-002
1.483000000000001e-010	3.615065e-002
1.507000000000001e-010	3.657245e-002
1.555000000000001e-010	3.741079e-002
1.651000000000001e-010	3.907968e-002
2.995000000000002e-010	6.203550e-002
4.531000000000002e-010	8.753327e-002
6.484125000000002e-010	1.190359e-001
8.437250000000002e-010	1.494872e-001
1.039037500000000e-009	1.788796e-001
1.429662500000000e-009	2.346948e-001
1.820287500000000e-009	2.868637e-001
2.406225000000000e-009	3.590013e-001
2.992162499999999e-009	4.246465e-001
3.773412499999998e-009	5.034493e-001
4.554662499999998e-009	5.736978e-001
5.335912499999997e-009	6.366515e-001
6.117162499999996e-009	6.933343e-001
6.898412499999995e-009	7.445871e-001
7.874974999999995e-009	8.020683e-001
8.851537499999994e-009	8.532634e-001
9.828099999999993e-009	8.990767e-001
1.080466249999999e-008	9.402478e-001
1.197653749999999e-008	9.843785e-001
1.314841249999999e-008	1.023566e+000
1.432028749999999e-008	1.058514e+000
1.549216249999999e-008	1.089802e+000
1.685935000000000e-008	1.122313e+000
1.822653750000001e-008	1.151122e+000
1.959372500000002e-008	1.176744e+000
2.115622500000003e-008	1.202668e+000
2.271872500000005e-008	1.225512e+000
2.428122500000006e-008	1.245709e+000
2.584372500000007e-008	1.263619e+000
2.760153750000008e-008	1.281404e+000
2.935935000000009e-008	1.297031e+000
3.111716250000009e-008	1.310795e+000
3.287497500000007e-008	1.322947e+000
3.482810000000005e-008	1.334812e+000
3.678122500000003e-008	1.345188e+000
3.873435000000001e-008	1.354279e+000
4.068747500000000e-008	1.362256e+000
4.283591249999997e-008	1.369920e+000
4.498434999999995e-008	1.376579e+000
4.713278749999993e-008	1.382373e+000
4.928122499999991e-008	1.387419e+000
5.162497499999989e-008	1.392190e+000
5.396872499999987e-008	1.396303e+000
5.631247499999985e-008	1.399851e+000
5.885153749999982e-008	1.403151e+000
6.139059999999986e-008	1.405967e+000
6.392966249999992e-008	1.408373e+000
6.666403749999998e-008	1.410574e+000
6.939841250000005e-008	1.412434e+000
7.232810000000012e-008	1.414108e+000
7.525778750000019e-008	1.415507e+000
7.838278750000027e-008	1.416748e+000
8.170310000000035e-008	1.417830e+000
8.521872500000044e-008	1.418761e+000
8.912497500000053e-008	1.419587e+000
9.342185000000064e-008	1.420295e+000
9.459372500000066e-008	1.420458e+000
9.947653750000078e-008	1.421026e+000
9.990000000000000e-008	1.421068e+000
9.990055933626027e-008	1.420871e+000
9.990167800878081e-008	1.420477e+000
9.990391535382188e-008	1.419684e+000
9.990839004390403e-008	1.418082e+000
9.991733942406834e-008	1.414848e+000
9.993523818439693e-008	1.408352e+000
9.994368862156610e-008	1.405285e+000
9.994988443049434e-008	1.403359e+000
9.995375976420996e-008	1.402761e+000
9.995838253310033e-008	1.402614e+000
9.996910032786759e-008	1.402463e+000
9.998123293796327e-008	1.402293e+000
1.000000000000000e-007	1.402030e+000
1.000024265220191e-007	1.401996e+000
1.000072795660574e-007	1.401928e+000
1.139800432964307e-007	1.219111e+000
1.280425432964310e-007	1.059182e+000
1.421050432964313e-007	9.202329e-001
1.561675432964317e-007	7.995122e-001
1.702300432964320e-007	6.946282e-001
1.842925432964324e-007	6.035035e-001
1.983550432964327e-007	5.243329e-001
1.999175432964328e-007	5.162035e-001
2.000000000000000e-007	5.157779e-001
